location,date,total_cases
Mozambique,2023-08-20,1
Mozambique,2023-08-21,1
Mozambique,2023-08-22,1
Mozambique,2023-08-23,1
Mozambique,2023-08-24,1
Mozambique,2023-08-25,1
Mozambique,2023-08-26,1
Mozambique,2023-08-27,1
Mozambique,2023-08-28,1
Mozambique,2023-08-29,1
Mozambique,2023-08-30,1
Mozambique,2023-08-31,1
Mozambique,2023-09-01,1
Mozambique,2023-09-02,1
Mozambique,2023-09-03,1
Mozambique,2023-09-04,1
Mozambique,2023-09-05,1
Mozambique,2023-09-06,1
Mozambique,2023-09-07,1
Mozambique,2023-09-08,1
Mozambique,2023-09-09,1
Mozambique,2023-09-10,1
Mozambique,2023-09-11,1
Mozambique,2023-09-12,1
Mozambique,2023-09-13,1
Mozambique,2023-09-14,1
Mozambique,2023-09-15,1
Mozambique,2023-09-16,1
Mozambique,2023-09-17,1
Mozambique,2023-09-18,1
Mozambique,2023-09-19,1
Mozambique,2023-09-20,1
Mozambique,2023-09-21,1
Mozambique,2023-09-22,1
Mozambique,2023-09-23,1
Mozambique,2023-09-24,1
Mozambique,2023-09-25,1
Mozambique,2023-09-26,1
Mozambique,2023-09-27,1
Mozambique,2023-09-28,1
Mozambique,2023-09-29,1
Mozambique,2023-09-30,1
Mozambique,2023-10-01,1
Mozambique,2023-10-02,1
Mozambique,2023-10-03,1
Mozambique,2023-10-04,1
Mozambique,2023-10-05,1
Mozambique,2023-10-06,1
Mozambique,2023-10-07,1
Mozambique,2023-10-08,1
Mozambique,2023-10-09,1
Mozambique,2023-10-10,1
Mozambique,2023-10-11,1
Mozambique,2023-10-12,1
Mozambique,2023-10-13,1
Mozambique,2023-10-14,1
Mozambique,2023-10-15,1
Mozambique,2023-10-16,1
Mozambique,2023-10-17,1
Mozambique,2023-10-18,1
Mozambique,2023-10-19,1
Mozambique,2023-10-20,1
Mozambique,2023-10-21,1
Mozambique,2023-10-22,1
Mozambique,2023-10-23,1
Mozambique,2023-10-24,1
Mozambique,2023-10-25,1
Mozambique,2023-10-26,1
Mozambique,2023-10-27,1
Mozambique,2023-10-28,1
Mozambique,2023-10-29,1
Mozambique,2023-10-30,1
Mozambique,2023-10-31,1
Mozambique,2023-11-01,1
Mozambique,2023-11-02,1
Mozambique,2023-11-03,1
Mozambique,2023-11-04,1
Mozambique,2023-11-05,1
Mozambique,2023-11-06,1
Mozambique,2023-11-07,1
Mozambique,2023-11-08,1
Mozambique,2023-11-09,1
Mozambique,2023-11-10,1
Nepal,2023-06-16,1
Nepal,2023-06-17,1
Nepal,2023-06-18,1
Nepal,2023-06-19,1
Nepal,2023-06-20,1
Nepal,2023-06-21,1
Nepal,2023-06-22,1
Nepal,2023-06-23,1
Nepal,2023-06-24,1
Nepal,2023-06-25,1
Nepal,2023-06-26,1
Nepal,2023-06-27,1
Nepal,2023-06-28,1
Nepal,2023-06-29,1
Nepal,2023-06-30,1
Nepal,2023-07-01,1
Nepal,2023-07-02,1
Nepal,2023-07-03,1
Nepal,2023-07-04,1
Nepal,2023-07-05,1
Nepal,2023-07-06,1
Nepal,2023-07-07,1
Nepal,2023-07-08,1
Nepal,2023-07-09,1
Nepal,2023-07-10,1
Nepal,2023-07-11,1
Nepal,2023-07-12,1
Nepal,2023-07-13,1
Nepal,2023-07-14,1
Nepal,2023-07-15,1
Nepal,2023-07-16,1
Nepal,2023-07-17,1
Nepal,2023-07-18,1
Nepal,2023-07-19,1
Nepal,2023-07-20,1
Nepal,2023-07-21,1
Nepal,2023-07-22,1
Nepal,2023-07-23,1
Nepal,2023-07-24,1
Nepal,2023-07-25,1
Nepal,2023-07-26,1
Nepal,2023-07-27,1
Nepal,2023-07-28,1
Nepal,2023-07-29,1
Nepal,2023-07-30,1
Nepal,2023-07-31,1
Nepal,2023-08-01,1
Nepal,2023-08-02,1
Nepal,2023-08-03,1
Nepal,2023-08-04,1
Nepal,2023-08-05,1
Nepal,2023-08-06,1
Nepal,2023-08-07,1
Nepal,2023-08-08,1
Nepal,2023-08-09,1
Nepal,2023-08-10,1
Nepal,2023-08-11,1
Nepal,2023-08-12,1
Nepal,2023-08-13,1
Nepal,2023-08-14,1
Nepal,2023-08-15,1
Nepal,2023-08-16,1
Nepal,2023-08-17,1
Nepal,2023-08-18,1
Nepal,2023-08-19,1
Nepal,2023-08-20,1
Nepal,2023-08-21,1
Nepal,2023-08-22,1
Nepal,2023-08-23,1
Nepal,2023-08-24,1
Nepal,2023-08-25,1
Nepal,2023-08-26,1
Nepal,2023-08-27,1
Nepal,2023-08-28,1
Nepal,2023-08-29,1
Nepal,2023-08-30,1
Nepal,2023-08-31,1
Nepal,2023-09-01,1
Nepal,2023-09-02,1
Nepal,2023-09-03,1
Nepal,2023-09-04,1
Nepal,2023-09-05,1
Nepal,2023-09-06,1
Nepal,2023-09-07,1
Nepal,2023-09-08,1
Nepal,2023-09-09,1
Nepal,2023-09-10,1
Nepal,2023-09-11,1
Nepal,2023-09-12,1
Nepal,2023-09-13,1
Nepal,2023-09-14,1
Nepal,2023-09-15,1
Nepal,2023-09-16,1
Nepal,2023-09-17,1
Nepal,2023-09-18,1
Nepal,2023-09-19,1
Nepal,2023-09-20,1
Nepal,2023-09-21,1
Nepal,2023-09-22,1
Nepal,2023-09-23,1
Nepal,2023-09-24,1
Nepal,2023-09-25,1
Nepal,2023-09-26,1
Nepal,2023-09-27,1
Nepal,2023-09-28,1
Nepal,2023-09-29,1
Nepal,2023-09-30,1
Nepal,2023-10-01,1
Nepal,2023-10-02,1
Nepal,2023-10-03,1
Nepal,2023-10-04,1
Nepal,2023-10-05,1
Nepal,2023-10-06,1
Nepal,2023-10-07,1
Nepal,2023-10-08,1
Nepal,2023-10-09,1
Nepal,2023-10-10,1
Nepal,2023-10-11,1
Nepal,2023-10-12,1
Nepal,2023-10-13,1
Nepal,2023-10-14,1
Nepal,2023-10-15,1
Nepal,2023-10-16,1
Nepal,2023-10-17,1
Nepal,2023-10-18,1
Nepal,2023-10-19,1
Nepal,2023-10-20,1
Nepal,2023-10-21,1
Nepal,2023-10-22,1
Nepal,2023-10-23,1
Nepal,2023-10-24,1
Nepal,2023-10-25,1
Nepal,2023-10-26,1
Nepal,2023-10-27,1
Nepal,2023-10-28,1
Nepal,2023-10-29,1
Nepal,2023-10-30,1
Nepal,2023-10-31,1
Nepal,2023-11-01,1
Nepal,2023-11-02,1
Nepal,2023-11-03,1
Nepal,2023-11-04,1
Nepal,2023-11-05,1
Nepal,2023-11-06,1
Nepal,2023-11-07,1
Nepal,2023-11-08,1
Nepal,2023-11-09,1
Nepal,2023-11-10,1
Nepal,2023-11-11,1
Nepal,2023-11-12,1
Nepal,2023-11-13,1
Nepal,2023-11-14,1
Nepal,2023-11-15,1
Nepal,2023-11-16,1
Nepal,2023-11-17,1
Nepal,2023-11-18,1
Nepal,2023-11-19,1
Nepal,2023-11-20,1
Nepal,2023-11-21,1
Nepal,2023-11-22,1
Nepal,2023-11-23,1
Nepal,2023-11-24,1
Nepal,2023-11-25,1
Nepal,2023-11-26,1
Nepal,2023-11-27,1
Nepal,2023-11-28,1
Nepal,2023-11-29,1
Nepal,2023-11-30,1
Nepal,2023-12-01,1
Nepal,2023-12-02,1
Nepal,2023-12-03,1
Nepal,2023-12-04,1
Nepal,2023-12-05,1
Nepal,2023-12-06,1
Nepal,2023-12-07,1
Nepal,2023-12-08,1
Nepal,2023-12-09,1
Nepal,2023-12-10,1
Nepal,2023-12-11,1
Nepal,2023-12-12,1
Nepal,2023-12-13,1
Nepal,2023-12-14,1
Nepal,2023-12-15,1
Nepal,2023-12-16,1
Nepal,2023-12-17,1
Nepal,2023-12-18,1
Nepal,2023-12-19,1
Nepal,2023-12-20,1
Nepal,2023-12-21,1
Nepal,2023-12-22,1
Nepal,2023-12-23,1
Nepal,2023-12-24,1
Nepal,2023-12-25,1
Nepal,2023-12-26,1
Nepal,2023-12-27,1
Nepal,2023-12-28,1
Nepal,2023-12-29,1
Nepal,2023-12-30,1
Nepal,2023-12-31,1
Nepal,2024-01-01,1
Nepal,2024-01-02,1
Nepal,2024-01-03,1
Nepal,2024-01-04,1
Nepal,2024-01-05,1
Nepal,2024-01-06,1
Nepal,2024-01-07,1
Nepal,2024-01-08,1
Nepal,2024-01-09,1
Nepal,2024-01-10,1
Nepal,2024-01-11,1
Nepal,2024-01-12,1
Nepal,2024-01-13,1
Nepal,2024-01-14,1
Nepal,2024-01-15,1
Nepal,2024-01-16,1
Nepal,2024-01-17,1
Nepal,2024-01-18,1
Nepal,2024-01-19,1
Nepal,2024-01-20,1
Nepal,2024-01-21,1
Nepal,2024-01-22,1
Nepal,2024-01-23,1
Nepal,2024-01-24,1
Nepal,2024-01-25,1
Nepal,2024-01-26,1
Nepal,2024-01-27,1
Nepal,2024-01-28,1
Nepal,2024-01-29,1
Nepal,2024-01-30,1
Nepal,2024-01-31,1
Netherlands,2022-05-22,2
Netherlands,2022-05-23,5
Netherlands,2022-05-24,6
Netherlands,2022-05-25,6
Netherlands,2022-05-26,26
Netherlands,2022-05-27,26
Netherlands,2022-05-28,26
Netherlands,2022-05-29,26
Netherlands,2022-05-30,26
Netherlands,2022-05-31,26
Netherlands,2022-06-01,26
Netherlands,2022-06-02,26
Netherlands,2022-06-03,40
Netherlands,2022-06-04,40
Netherlands,2022-06-05,40
Netherlands,2022-06-06,40
Netherlands,2022-06-07,40
Netherlands,2022-06-08,54
Netherlands,2022-06-09,54
Netherlands,2022-06-10,54
Netherlands,2022-06-11,54
Netherlands,2022-06-12,60
Netherlands,2022-06-13,72
Netherlands,2022-06-14,80
Netherlands,2022-06-15,80
Netherlands,2022-06-16,95
Netherlands,2022-06-17,95
Netherlands,2022-06-18,95
Netherlands,2022-06-19,95
Netherlands,2022-06-20,95
Netherlands,2022-06-21,95
Netherlands,2022-06-22,167
Netherlands,2022-06-23,167
Netherlands,2022-06-24,211
Netherlands,2022-06-25,211
Netherlands,2022-06-26,211
Netherlands,2022-06-27,257
Netherlands,2022-06-28,257
Netherlands,2022-06-29,257
Netherlands,2022-06-30,257
Netherlands,2022-07-01,288
Netherlands,2022-07-02,288
Netherlands,2022-07-03,288
Netherlands,2022-07-04,352
Netherlands,2022-07-05,352
Netherlands,2022-07-06,352
Netherlands,2022-07-07,402
Netherlands,2022-07-08,402
Netherlands,2022-07-09,402
Netherlands,2022-07-10,402
Netherlands,2022-07-11,503
Netherlands,2022-07-12,503
Netherlands,2022-07-13,503
Netherlands,2022-07-14,503
Netherlands,2022-07-15,549
Netherlands,2022-07-16,549
Netherlands,2022-07-17,549
Netherlands,2022-07-18,549
Netherlands,2022-07-19,656
Netherlands,2022-07-20,656
Netherlands,2022-07-21,656
Netherlands,2022-07-22,712
Netherlands,2022-07-23,712
Netherlands,2022-07-24,712
Netherlands,2022-07-25,712
Netherlands,2022-07-26,818
Netherlands,2022-07-27,818
Netherlands,2022-07-28,818
Netherlands,2022-07-29,879
Netherlands,2022-07-30,879
Netherlands,2022-07-31,879
Netherlands,2022-08-01,879
Netherlands,2022-08-02,927
Netherlands,2022-08-03,927
Netherlands,2022-08-04,927
Netherlands,2022-08-05,959
Netherlands,2022-08-06,959
Netherlands,2022-08-07,959
Netherlands,2022-08-08,959
Netherlands,2022-08-09,959
Netherlands,2022-08-10,959
Netherlands,2022-08-11,959
Netherlands,2022-08-12,1025
Netherlands,2022-08-13,1025
Netherlands,2022-08-14,1025
Netherlands,2022-08-15,1025
Netherlands,2022-08-16,1029
Netherlands,2022-08-17,1029
Netherlands,2022-08-18,1029
Netherlands,2022-08-19,1087
Netherlands,2022-08-20,1087
Netherlands,2022-08-21,1087
Netherlands,2022-08-22,1090
Netherlands,2022-08-23,1090
Netherlands,2022-08-24,1090
Netherlands,2022-08-25,1136
Netherlands,2022-08-26,1136
Netherlands,2022-08-27,1136
Netherlands,2022-08-28,1136
Netherlands,2022-08-29,1136
Netherlands,2022-08-30,1160
Netherlands,2022-08-31,1160
Netherlands,2022-09-01,1166
Netherlands,2022-09-02,1166
Netherlands,2022-09-03,1166
Netherlands,2022-09-04,1172
Netherlands,2022-09-05,1172
Netherlands,2022-09-06,1172
Netherlands,2022-09-07,1172
Netherlands,2022-09-08,1195
Netherlands,2022-09-09,1195
Netherlands,2022-09-10,1195
Netherlands,2022-09-11,1195
Netherlands,2022-09-12,1195
Netherlands,2022-09-13,1195
Netherlands,2022-09-14,1195
Netherlands,2022-09-15,1209
Netherlands,2022-09-16,1209
Netherlands,2022-09-17,1209
Netherlands,2022-09-18,1209
Netherlands,2022-09-19,1209
Netherlands,2022-09-20,1219
Netherlands,2022-09-21,1219
Netherlands,2022-09-22,1219
Netherlands,2022-09-23,1219
Netherlands,2022-09-24,1219
Netherlands,2022-09-25,1219
Netherlands,2022-09-26,1219
Netherlands,2022-09-27,1219
Netherlands,2022-09-28,1219
Netherlands,2022-09-29,1219
Netherlands,2022-09-30,1219
Netherlands,2022-10-01,1219
Netherlands,2022-10-02,1219
Netherlands,2022-10-03,1219
Netherlands,2022-10-04,1219
Netherlands,2022-10-05,1219
Netherlands,2022-10-06,1219
Netherlands,2022-10-07,1221
Netherlands,2022-10-08,1221
Netherlands,2022-10-09,1221
Netherlands,2022-10-10,1221
Netherlands,2022-10-11,1223
Netherlands,2022-10-12,1223
Netherlands,2022-10-13,1223
Netherlands,2022-10-14,1223
Netherlands,2022-10-15,1223
Netherlands,2022-10-16,1223
Netherlands,2022-10-17,1223
Netherlands,2022-10-18,1223
Netherlands,2022-10-19,1226
Netherlands,2022-10-20,1230
Netherlands,2022-10-21,1230
Netherlands,2022-10-22,1230
Netherlands,2022-10-23,1230
Netherlands,2022-10-24,1230
Netherlands,2022-10-25,1235
Netherlands,2022-10-26,1235
Netherlands,2022-10-27,1235
Netherlands,2022-10-28,1235
Netherlands,2022-10-29,1235
Netherlands,2022-10-30,1235
Netherlands,2022-10-31,1235
Netherlands,2022-11-01,1235
Netherlands,2022-11-02,1235
Netherlands,2022-11-03,1235
Netherlands,2022-11-04,1237
Netherlands,2022-11-05,1237
Netherlands,2022-11-06,1237
Netherlands,2022-11-07,1237
Netherlands,2022-11-08,1240
Netherlands,2022-11-09,1240
Netherlands,2022-11-10,1240
Netherlands,2022-11-11,1240
Netherlands,2022-11-12,1240
Netherlands,2022-11-13,1240
Netherlands,2022-11-14,1240
Netherlands,2022-11-15,1240
Netherlands,2022-11-16,1240
Netherlands,2022-11-17,1240
Netherlands,2022-11-18,1247
Netherlands,2022-11-19,1247
Netherlands,2022-11-20,1247
Netherlands,2022-11-21,1247
Netherlands,2022-11-22,1248
Netherlands,2022-11-23,1248
Netherlands,2022-11-24,1248
Netherlands,2022-11-25,1248
Netherlands,2022-11-26,1248
Netherlands,2022-11-27,1248
Netherlands,2022-11-28,1248
Netherlands,2022-11-29,1251
Netherlands,2022-11-30,1251
Netherlands,2022-12-01,1251
Netherlands,2022-12-02,1251
Netherlands,2022-12-03,1251
Netherlands,2022-12-04,1251
Netherlands,2022-12-05,1251
Netherlands,2022-12-06,1251
Netherlands,2022-12-07,1251
Netherlands,2022-12-08,1251
Netherlands,2022-12-09,1251
Netherlands,2022-12-10,1251
Netherlands,2022-12-11,1251
Netherlands,2022-12-12,1251
Netherlands,2022-12-13,1255
Netherlands,2022-12-14,1255
Netherlands,2022-12-15,1255
Netherlands,2022-12-16,1256
Netherlands,2022-12-17,1256
Netherlands,2022-12-18,1256
Netherlands,2022-12-19,1256
Netherlands,2022-12-20,1256
Netherlands,2022-12-21,1256
Netherlands,2022-12-22,1256
Netherlands,2022-12-23,1256
Netherlands,2022-12-24,1256
Netherlands,2022-12-25,1256
Netherlands,2022-12-26,1256
Netherlands,2022-12-27,1256
Netherlands,2022-12-28,1256
Netherlands,2022-12-29,1256
Netherlands,2022-12-30,1256
Netherlands,2022-12-31,1256
Netherlands,2023-01-01,1256
Netherlands,2023-01-02,1256
Netherlands,2023-01-03,1259
Netherlands,2023-01-04,1259
Netherlands,2023-01-05,1259
Netherlands,2023-01-06,1259
Netherlands,2023-01-07,1259
Netherlands,2023-01-08,1259
Netherlands,2023-01-09,1259
Netherlands,2023-01-10,1259
Netherlands,2023-01-11,1259
Netherlands,2023-01-12,1259
Netherlands,2023-01-13,1260
Netherlands,2023-01-14,1260
Netherlands,2023-01-15,1260
Netherlands,2023-01-16,1260
Netherlands,2023-01-17,1260
Netherlands,2023-01-18,1260
Netherlands,2023-01-19,1260
Netherlands,2023-01-20,1260
Netherlands,2023-01-21,1260
Netherlands,2023-01-22,1260
Netherlands,2023-01-23,1260
Netherlands,2023-01-24,1260
Netherlands,2023-01-25,1260
Netherlands,2023-01-26,1260
Netherlands,2023-01-27,1260
Netherlands,2023-01-28,1260
Netherlands,2023-01-29,1260
Netherlands,2023-01-30,1260
Netherlands,2023-01-31,1260
Netherlands,2023-02-01,1260
Netherlands,2023-02-02,1260
Netherlands,2023-02-03,1260
Netherlands,2023-02-04,1260
Netherlands,2023-02-05,1260
Netherlands,2023-02-06,1260
Netherlands,2023-02-07,1260
Netherlands,2023-02-08,1260
Netherlands,2023-02-09,1260
Netherlands,2023-02-10,1260
Netherlands,2023-02-11,1260
Netherlands,2023-02-12,1260
Netherlands,2023-02-13,1260
Netherlands,2023-02-14,1260
Netherlands,2023-02-15,1260
Netherlands,2023-02-16,1260
Netherlands,2023-02-17,1261
Netherlands,2023-02-18,1261
Netherlands,2023-02-19,1261
Netherlands,2023-02-20,1261
Netherlands,2023-02-21,1261
Netherlands,2023-02-22,1261
Netherlands,2023-02-23,1261
Netherlands,2023-02-24,1261
Netherlands,2023-02-25,1261
Netherlands,2023-02-26,1261
Netherlands,2023-02-27,1261
Netherlands,2023-02-28,1261
Netherlands,2023-03-01,1261
Netherlands,2023-03-02,1261
Netherlands,2023-03-03,1261
Netherlands,2023-03-04,1261
Netherlands,2023-03-05,1261
Netherlands,2023-03-06,1261
Netherlands,2023-03-07,1262
Netherlands,2023-03-08,1262
Netherlands,2023-03-09,1262
Netherlands,2023-03-10,1262
Netherlands,2023-03-11,1262
Netherlands,2023-03-12,1262
Netherlands,2023-03-13,1262
Netherlands,2023-03-14,1262
Netherlands,2023-03-15,1262
Netherlands,2023-03-16,1262
Netherlands,2023-03-17,1262
Netherlands,2023-03-18,1262
Netherlands,2023-03-19,1262
Netherlands,2023-03-20,1262
Netherlands,2023-03-21,1262
Netherlands,2023-03-22,1262
Netherlands,2023-03-23,1262
Netherlands,2023-03-24,1262
Netherlands,2023-03-25,1262
Netherlands,2023-03-26,1262
Netherlands,2023-03-27,1262
Netherlands,2023-03-28,1262
Netherlands,2023-03-29,1262
Netherlands,2023-03-30,1262
Netherlands,2023-03-31,1262
Netherlands,2023-04-01,1262
Netherlands,2023-04-02,1262
Netherlands,2023-04-03,1262
Netherlands,2023-04-04,1262
Netherlands,2023-04-05,1262
Netherlands,2023-04-06,1262
Netherlands,2023-04-07,1262
Netherlands,2023-04-08,1262
Netherlands,2023-04-09,1262
Netherlands,2023-04-10,1262
Netherlands,2023-04-11,1262
Netherlands,2023-04-12,1262
Netherlands,2023-04-13,1262
Netherlands,2023-04-14,1262
Netherlands,2023-04-15,1262
Netherlands,2023-04-16,1262
Netherlands,2023-04-17,1262
Netherlands,2023-04-18,1262
Netherlands,2023-04-19,1262
Netherlands,2023-04-20,1262
Netherlands,2023-04-21,1262
Netherlands,2023-04-22,1262
Netherlands,2023-04-23,1262
Netherlands,2023-04-24,1263
Netherlands,2023-04-25,1263
Netherlands,2023-04-26,1263
Netherlands,2023-04-27,1263
Netherlands,2023-04-28,1263
Netherlands,2023-04-29,1263
Netherlands,2023-04-30,1263
Netherlands,2023-05-01,1263
Netherlands,2023-05-02,1263
Netherlands,2023-05-03,1264
Netherlands,2023-05-04,1264
Netherlands,2023-05-05,1264
Netherlands,2023-05-06,1264
Netherlands,2023-05-07,1264
Netherlands,2023-05-08,1264
Netherlands,2023-05-09,1264
Netherlands,2023-05-10,1264
Netherlands,2023-05-11,1264
Netherlands,2023-05-12,1264
Netherlands,2023-05-13,1264
Netherlands,2023-05-14,1264
Netherlands,2023-05-15,1264
Netherlands,2023-05-16,1264
Netherlands,2023-05-17,1264
Netherlands,2023-05-18,1264
Netherlands,2023-05-19,1264
Netherlands,2023-05-20,1264
Netherlands,2023-05-21,1264
Netherlands,2023-05-22,1264
Netherlands,2023-05-23,1264
Netherlands,2023-05-24,1264
Netherlands,2023-05-25,1264
Netherlands,2023-05-26,1264
Netherlands,2023-05-27,1264
Netherlands,2023-05-28,1264
Netherlands,2023-05-29,1264
Netherlands,2023-05-30,1264
Netherlands,2023-05-31,1264
Netherlands,2023-06-01,1264
Netherlands,2023-06-02,1264
Netherlands,2023-06-03,1264
Netherlands,2023-06-04,1264
Netherlands,2023-06-05,1264
Netherlands,2023-06-06,1264
Netherlands,2023-06-07,1265
Netherlands,2023-06-08,1265
Netherlands,2023-06-09,1265
Netherlands,2023-06-10,1265
Netherlands,2023-06-11,1265
Netherlands,2023-06-12,1265
Netherlands,2023-06-13,1265
Netherlands,2023-06-14,1265
Netherlands,2023-06-15,1265
Netherlands,2023-06-16,1265
Netherlands,2023-06-17,1265
Netherlands,2023-06-18,1265
Netherlands,2023-06-19,1265
Netherlands,2023-06-20,1265
Netherlands,2023-06-21,1265
Netherlands,2023-06-22,1265
Netherlands,2023-06-23,1265
Netherlands,2023-06-24,1265
Netherlands,2023-06-25,1265
Netherlands,2023-06-26,1265
Netherlands,2023-06-27,1265
Netherlands,2023-06-28,1265
Netherlands,2023-06-29,1265
Netherlands,2023-06-30,1265
Netherlands,2023-07-01,1265
Netherlands,2023-07-02,1265
Netherlands,2023-07-03,1265
Netherlands,2023-07-04,1265
Netherlands,2023-07-05,1265
Netherlands,2023-07-06,1265
Netherlands,2023-07-07,1265
Netherlands,2023-07-08,1265
Netherlands,2023-07-09,1265
Netherlands,2023-07-10,1265
Netherlands,2023-07-11,1265
Netherlands,2023-07-12,1265
Netherlands,2023-07-13,1265
Netherlands,2023-07-14,1265
Netherlands,2023-07-15,1265
Netherlands,2023-07-16,1265
Netherlands,2023-07-17,1265
Netherlands,2023-07-18,1265
Netherlands,2023-07-19,1265
Netherlands,2023-07-20,1265
Netherlands,2023-07-21,1265
Netherlands,2023-07-22,1265
Netherlands,2023-07-23,1265
Netherlands,2023-07-24,1265
Netherlands,2023-07-25,1265
Netherlands,2023-07-26,1265
Netherlands,2023-07-27,1265
Netherlands,2023-07-28,1265
Netherlands,2023-07-29,1265
Netherlands,2023-07-30,1265
Netherlands,2023-07-31,1265
Netherlands,2023-08-01,1265
Netherlands,2023-08-02,1265
Netherlands,2023-08-03,1265
Netherlands,2023-08-04,1265
Netherlands,2023-08-05,1265
Netherlands,2023-08-06,1265
Netherlands,2023-08-07,1265
Netherlands,2023-08-08,1265
Netherlands,2023-08-09,1265
Netherlands,2023-08-10,1266
Netherlands,2023-08-11,1266
Netherlands,2023-08-12,1266
Netherlands,2023-08-13,1266
Netherlands,2023-08-14,1266
Netherlands,2023-08-15,1266
Netherlands,2023-08-16,1266
Netherlands,2023-08-17,1266
Netherlands,2023-08-18,1266
Netherlands,2023-08-19,1266
Netherlands,2023-08-20,1266
Netherlands,2023-08-21,1266
Netherlands,2023-08-22,1266
Netherlands,2023-08-23,1266
Netherlands,2023-08-24,1266
Netherlands,2023-08-25,1266
Netherlands,2023-08-26,1266
Netherlands,2023-08-27,1266
Netherlands,2023-08-28,1267
Netherlands,2023-08-29,1267
Netherlands,2023-08-30,1267
Netherlands,2023-08-31,1267
Netherlands,2023-09-01,1267
Netherlands,2023-09-02,1267
Netherlands,2023-09-03,1267
Netherlands,2023-09-04,1267
Netherlands,2023-09-05,1267
Netherlands,2023-09-06,1267
Netherlands,2023-09-07,1267
Netherlands,2023-09-08,1267
Netherlands,2023-09-09,1267
Netherlands,2023-09-10,1267
Netherlands,2023-09-11,1267
Netherlands,2023-09-12,1267
Netherlands,2023-09-13,1267
Netherlands,2023-09-14,1267
Netherlands,2023-09-15,1267
Netherlands,2023-09-16,1267
Netherlands,2023-09-17,1267
Netherlands,2023-09-18,1274
Netherlands,2023-09-19,1274
Netherlands,2023-09-20,1274
Netherlands,2023-09-21,1274
Netherlands,2023-09-22,1274
Netherlands,2023-09-23,1274
Netherlands,2023-09-24,1274
Netherlands,2023-09-25,1274
Netherlands,2023-09-26,1274
Netherlands,2023-09-27,1274
Netherlands,2023-09-28,1274
Netherlands,2023-09-29,1274
Netherlands,2023-09-30,1274
Netherlands,2023-10-01,1274
Netherlands,2023-10-02,1274
Netherlands,2023-10-03,1274
Netherlands,2023-10-04,1274
Netherlands,2023-10-05,1274
Netherlands,2023-10-06,1274
Netherlands,2023-10-07,1274
Netherlands,2023-10-08,1274
Netherlands,2023-10-09,1274
Netherlands,2023-10-10,1274
Netherlands,2023-10-11,1274
Netherlands,2023-10-12,1274
Netherlands,2023-10-13,1274
Netherlands,2023-10-14,1274
Netherlands,2023-10-15,1274
Netherlands,2023-10-16,1274
Netherlands,2023-10-17,1274
Netherlands,2023-10-18,1274
Netherlands,2023-10-19,1274
Netherlands,2023-10-20,1274
Netherlands,2023-10-21,1274
Netherlands,2023-10-22,1274
Netherlands,2023-10-23,1274
Netherlands,2023-10-24,1274
Netherlands,2023-10-25,1274
Netherlands,2023-10-26,1274
Netherlands,2023-10-27,1274
Netherlands,2023-10-28,1274
Netherlands,2023-10-29,1274
Netherlands,2023-10-30,1274
Netherlands,2023-10-31,1278
Netherlands,2023-11-01,1278
Netherlands,2023-11-02,1278
Netherlands,2023-11-03,1278
Netherlands,2023-11-04,1278
Netherlands,2023-11-05,1278
Netherlands,2023-11-06,1278
Netherlands,2023-11-07,1278
Netherlands,2023-11-08,1278
Netherlands,2023-11-09,1278
Netherlands,2023-11-10,1278
Netherlands,2023-11-11,1278
Netherlands,2023-11-12,1278
Netherlands,2023-11-13,1278
Netherlands,2023-11-14,1278
Netherlands,2023-11-15,1278
Netherlands,2023-11-16,1278
Netherlands,2023-11-17,1278
Netherlands,2023-11-18,1278
Netherlands,2023-11-19,1278
Netherlands,2023-11-20,1278
Netherlands,2023-11-21,1278
Netherlands,2023-11-22,1278
Netherlands,2023-11-23,1278
Netherlands,2023-11-24,1278
Netherlands,2023-11-25,1278
Netherlands,2023-11-26,1278
Netherlands,2023-11-27,1278
Netherlands,2023-11-28,1278
Netherlands,2023-11-29,1278
Netherlands,2023-11-30,1285
Netherlands,2023-12-01,1285
Netherlands,2023-12-02,1285
Netherlands,2023-12-03,1285
Netherlands,2023-12-04,1285
Netherlands,2023-12-05,1285
Netherlands,2023-12-06,1285
Netherlands,2023-12-07,1285
Netherlands,2023-12-08,1285
Netherlands,2023-12-09,1285
Netherlands,2023-12-10,1285
Netherlands,2023-12-11,1285
Netherlands,2023-12-12,1285
Netherlands,2023-12-13,1285
Netherlands,2023-12-14,1285
Netherlands,2023-12-15,1285
Netherlands,2023-12-16,1285
Netherlands,2023-12-17,1285
Netherlands,2023-12-18,1285
Netherlands,2023-12-19,1285
Netherlands,2023-12-20,1285
Netherlands,2023-12-21,1285
Netherlands,2023-12-22,1285
Netherlands,2023-12-23,1285
Netherlands,2023-12-24,1285
Netherlands,2023-12-25,1285
Netherlands,2023-12-26,1285
Netherlands,2023-12-27,1285
Netherlands,2023-12-28,1285
Netherlands,2023-12-29,1285
Netherlands,2023-12-30,1285
Netherlands,2023-12-31,1287
Netherlands,2024-01-01,1287
Netherlands,2024-01-02,1287
Netherlands,2024-01-03,1287
Netherlands,2024-01-04,1287
Netherlands,2024-01-05,1287
Netherlands,2024-01-06,1287
Netherlands,2024-01-07,1287
Netherlands,2024-01-08,1287
Netherlands,2024-01-09,1287
Netherlands,2024-01-10,1287
Netherlands,2024-01-11,1287
